Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
9479698,9,15,113,188,29,0,12.55555556,10.66666667,34,0,12.53333333,14.54975045,31.75206636,2.531726222,412160.7826,1072622.138,3641675,3,6715485,839435.625,1545639.434,3684754,3,9479603,677114.5,1324329.415,3641675,3,0,0,0,0,296,488,0.949397333,1.582328889,0,34,12.04,12.95016087,167.7066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
249,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56224.8996,12048.19277,124.5,132.22896809999995,218,31,249,249.0,0.0,249,249,0,0.0,0.0,0,0,1,0,0,0,64,20,8032.128514,4016.064257,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
223,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,62780.269060000006,13452.9148,111.5,129.400541,203,20,223,223.0,0.0,223,223,0,0.0,0.0,0,0,1,0,0,0,64,20,8968.609865,4484.304932999999,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
256,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54687.5,11718.75,128.0,62.22539674,172,84,256,256.0,0.0,256,256,0,0.0,0.0,0,0,1,0,0,0,64,20,7812.5,3906.25,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8919238,9,15,109,188,25,0,12.11111111,9.955456349,34,0,12.53333333,14.54975045,33.29880871,2.690812825,387792.9565,1015175.338,3370399,3,6434072,804259.0,1489099.233,3412651,48,8919090,637077.8571,1254211.074,3370399,3,0,0,0,0,296,488,1.009054809,1.681758016,0,34,11.88,12.75512969,162.6933333,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
41,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,341463.4146,48780.4878,41.0,0.0,41,41,41,41.0,0.0,41,41,0,0.0,0.0,0,0,1,0,0,0,64,0,48780.4878,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
10074799,9,15,103,188,23,0,11.44444444,9.098229376,34,0,12.53333333,14.54975045,28.88395094,2.38218152,438034.7391,1132788.25,3524218,3,6508498,813562.25,1486209.801,3285728,220,10100000,719624.8571,1397632.934,3524218,3,0,0,0,0,296,488,0.89331807,1.48886345,0,34,11.64,12.53953747,157.24,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.666999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9472559,9,15,102,188,24,0,11.33333333,9.110433579,34,0,12.53333333,14.54975045,30.61474729,2.5336342590000003,411850.3913,1050203.36,3244620,3,6184450,773056.25,1381191.045,3134080,255,9472499,676607.0714,1293679.625,3244620,3,0,0,0,0,296,488,0.950112847,1.583521412,0,34,11.6,12.54325848,157.33333330000005,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
60589613,9,9,342,368,337,0,38.0,112.12604509999998,368,0,40.88888889,122.6666667,11.71818014,0.297080623,3564094.882,4891015.596,10000000,171,50500000,6316062.75,5168671.557,10100000,465,60500000,7562851.875,4640919.143,10100000,714,0,0,0,0,192,184,0.1485403119999999,0.1485403119999999,0,368,37.36842105,111.17214409999998,12359.24561,0,0,0,1,0,0,0,0,1,39.44444444,38.0,40.88888889,192,0,0,0,0,0,0,9,342,9,368,8192,30016,6,20,114180.0,61342.73374,223913,86545,9991520.4,13584.84581,10000000,9968094,BENIGN
253,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55335.96838,11857.70751,126.5,16.26345597,138,115,253,253.0,0.0,253,253,0,0.0,0.0,0,0,1,0,0,0,64,20,7905.13834,3952.56917,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9286233,9,15,97,188,20,0,10.77777778,8.363279527000001,34,0,12.53333333,14.54975045,30.69059327,2.584471012,403749.2609,1050687.32,3304911,3,6450536,806317.0,1492163.102,3349003,49,9286087,663291.9286,1297240.662,3304911,3,0,0,0,0,296,488,0.96917663,1.6152943830000002,0,34,11.4,12.37605214,153.16666669999995,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8975586,9,15,104,188,23,0,11.55555556,9.193898943,34,0,12.53333333,14.54975045,32.5326948,2.673920121,390242.8696,1024280.831,3425539,3,5506427,688303.375,1282960.229,3054057,250,8975457,641104.0714,1265820.872,3425539,3,0,0,0,0,296,488,1.002720045,1.671200075,0,34,11.68,12.56224502,157.81,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
248,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,60.81118318,167,81,248,248.0,0.0,248,248,0,0.0,0.0,0,0,1,0,0,0,64,20,8064.516129000002,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9029065,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,32.67226451,2.658082537,392568.0435,1030318.62,3463443,3,6564357,820544.625,1522374.507,3505864,4,9028967,644926.2143,1273272.46,3463443,3,0,0,0,0,296,488,0.996780951,1.661301585,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8166599,9,15,101,188,23,0,11.22222222,8.941165721,34,0,12.53333333,14.54975045,35.38804832,2.93879986,355069.5217,920559.5178,2855072,3,5526452,690806.5,1278873.68,2897030,3,8166507,583321.9286,1136107.347,2855072,3,0,0,0,0,296,488,1.102049948,1.836749913,0,34,11.56,12.50359948,156.34,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8937493,9,15,103,188,22,0,11.44444444,9.043106644,34,0,12.53333333,14.54975045,32.55946606,2.685316788,388586.6522,1008353.127,3032011,3,5865048,733131.0,1354670.78,3054118,49,8937372,638383.7143,1244580.228,3032011,3,0,0,0,0,296,488,1.006993796,1.678322993,0,34,11.64,12.52623913,156.9066667,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8419239,9,15,97,188,20,0,10.77777778,8.363279527000001,34,0,12.53333333,14.54975045,33.85104046,2.850613933,366053.8696,958240.3114,3207409,3,6093705,761713.125,1412742.685,3249553,3,8419120,601365.7143,1183866.414,3207409,3,0,0,0,0,296,488,1.068980225,1.7816337080000002,0,34,11.4,12.37605214,153.16666669999995,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
310,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,45161.29032,9677.419355,155.0,70.71067812,205,105,310,310.0,0.0,310,310,0,0.0,0.0,0,0,1,0,0,0,64,20,6451.612903,3225.806452,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
219,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63926.94064,13698.63014,109.5,38.89087297,137,82,219,219.0,0.0,219,219,0,0.0,0.0,0,0,1,0,0,0,64,20,9132.420091,4566.210046,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8869634,9,15,100,188,20,0,11.11111111,8.652231568,34,0,12.53333333,14.54975045,32.47033643,2.705861369,385636.2609,995732.4111,3080687,3,5741458,717682.25,1315156.102,2973496,227,8869548,633539.1429,1228322.745,3080687,3,0,0,0,0,296,488,1.014698013,1.691163356,0,34,11.52,12.43690744,154.6766667,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8502322,9,15,106,188,24,0,11.77777778,9.666666667,34,0,12.53333333,14.54975045,34.57878918,2.8227583010000004,369666.1739,959799.7395,3011000,3,5706433,713304.125,1323396.159,3053526,205,8502167,607297.6429,1184728.774,3011000,3,0,0,0,0,296,488,1.058534363,1.7642239380000002,0,34,11.76,12.67964248,160.77333330000005,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
7889360,9,15,102,188,21,0,11.33333333,8.902246907,34,0,12.53333333,14.54975045,36.75836823,3.042071854,343015.6522,892170.0993,2868877,3,5232290,654036.25,1219754.928,2912187,221,7889255,563518.2143,1101463.122,2868877,3,0,0,0,0,296,488,1.140776945,1.901294909,0,34,11.6,12.49333155,156.08333330000005,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8783927,9,15,105,188,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,33.35637921,2.732263144,381909.8696,987296.3864,3069748,3,5673020,709127.5,1299805.931,3088500,18,8783890,627420.7143,1218080.352,3069748,3,0,0,0,0,296,488,1.024598679,1.707664465,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8600893,9,15,112,188,26,0,12.44444444,10.24830609,34,0,12.53333333,14.54975045,34.88009908,2.7904079260000003,373951.8696,974285.8012,3044650,4,6102378,762797.25,1410687.856,3086959,209,8600781,614341.5,1203066.486,3044650,4,0,0,0,0,296,488,1.046402972,1.744004954,0,34,12.0,12.83549765,164.75,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.666999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
269,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,52044.60967,11152.41636,134.5,40.30508653,163,106,269,269.0,0.0,269,269,0,0.0,0.0,0,0,1,0,0,0,64,20,7434.944237999999,3717.472119,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9998833,9,15,96,188,22,0,10.66666667,8.366600265,34,0,12.53333333,14.54975045,28.40331467,2.400280113,434731.8696,1134845.608,3674671,27,6993803,874225.375,1620260.007,3717408,238,9998790,714199.2857,1401621.94,3674671,48,0,0,0,0,296,488,0.9001050420000001,1.50017507,0,34,11.36,12.3790145,153.24,0,0,0,1,0,0,0,0,1,11.83333333,10.66666667,12.53333333,296,0,0,0,0,0,0,9,96,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
252,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55555.55556,11904.7619,126.0,65.05382387,172,80,252,252.0,0.0,252,252,0,0.0,0.0,0,0,1,0,0,0,64,20,7936.507937,3968.253968,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.666999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
10023246,9,15,102,188,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,28.93274295,2.394433899,435793.3043,1134864.749,3529429,3,6451683,806460.375,1491892.93,3282713,3,10000000,715939.5714,1401275.015,3529429,3,0,0,0,0,296,488,0.897912712,1.496521187,0,34,11.6,12.50333289,156.33333330000005,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5869,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
245,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57142.85714,12244.89796,122.5,50.20458146,158,87,245,245.0,0.0,245,245,0,0.0,0.0,0,0,1,0,0,0,64,20,8163.265306,4081.632653,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
207,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,67632.85024,14492.75362,103.5,37.4766594,130,77,207,207.0,0.0,207,207,0,0.0,0.0,0,0,1,0,0,0,64,20,9661.835749,4830.917874,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9139419,9,15,104,188,21,0,11.55555556,9.139353247,34,0,12.53333333,14.54975045,31.94951452,2.625987494,397366.0435,1036960.293,3335630,3,6017015,752126.875,1405103.621,3378740,4,9139291,652806.5,1280684.081,3335630,3,0,0,0,0,296,488,0.98474531,1.641242184,0,34,11.68,12.54897074,157.47666669999995,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
212,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,76.36753237,160,52,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,0,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8689973,9,15,102,188,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,33.37179529,2.761803748,377824.913,981911.7988,3040786,3,5608124,701015.5,1297246.452,2928575,247,8689872,620705.1429,1212147.197,3040786,3,0,0,0,0,296,488,1.035676405,1.7261273419999998,0,34,11.6,12.51332623,156.58333330000005,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9166742,9,15,122,188,28,0,13.55555556,11.57703666,34,0,12.53333333,14.54975045,33.8179039,2.618160302,398554.0,1036184.754,3200686,3,5924455,740556.875,1370712.374,3089332,3,9166661,654761.5,1279199.104,3200686,3,0,0,0,0,296,488,0.981810113,1.636350189,0,34,12.4,13.23190588,175.08333330000005,0,0,0,1,0,0,0,0,1,12.91666667,13.55555556,12.53333333,296,0,0,0,0,0,0,9,122,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
220,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,50.91168825,146,74,220,220.0,0.0,220,220,0,0.0,0.0,0,0,1,0,0,0,64,20,9090.909091,4545.454545000001,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8950767,9,15,114,188,28,0,12.66666667,10.63014581,34,0,12.53333333,14.54975045,33.74012529,2.68133446,389163.7826,1011702.621,3232686,1,5674950,709368.75,1309787.541,2867002,4,8950673,639333.7857,1248966.517,3232686,1,0,0,0,0,296,488,1.005500422,1.6758340369999998,0,34,12.08,12.94192155,167.49333330000005,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,296,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.666999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8955962,9,15,106,188,24,0,11.77777778,9.457507306,34,0,12.53333333,14.54975045,32.82729426,2.679779124,389389.6522,1021493.889,3413929,3,5501962,687745.25,1281289.289,3049237,4,8955856,639704.0,1262303.395,3413929,3,0,0,0,0,296,488,1.004917171,1.674861952,0,34,11.76,12.62695529,159.44,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
228,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61403.50877000001,13157.89474,114.0,86.2670273,175,53,228,228.0,0.0,228,228,0,0.0,0.0,0,0,1,0,0,0,64,20,8771.929825,4385.964912,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9814561,9,15,115,188,29,0,12.77777778,10.7677502,34,0,12.53333333,14.54975045,30.87249649,2.445346256,426720.0435,1109822.552,3411665,3,6360668,795083.5,1469812.687,3305077,3,9814443,701031.6429,1370163.525,3411665,4,0,0,0,0,296,488,0.917004846,1.52834141,0,34,12.12,12.98178211,168.5266667,0,0,0,1,0,0,0,0,1,12.625,12.77777778,12.53333333,296,0,0,0,0,0,0,9,115,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9537435,9,15,117,188,28,0,13.0,10.95445115,34,0,12.53333333,14.54975045,31.97924809,2.51639985,414671.08700000006,1083612.343,3451940,1,6212840,776605.0,1450399.935,3496216,217,9537402,681243.0,1338498.08,3451940,1,0,0,0,0,296,488,0.943649944,1.572749906,0,34,12.2,13.03840481,170.0,0,0,0,1,0,0,0,0,1,12.70833333,13.0,12.53333333,296,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8490675,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,34.74399856,2.826630392,369159.7826,967314.6829,3204980,3,5568550,696068.75,1310919.798,3247128,217,8490598,606471.2857,1195202.221,3204980,3,0,0,0,0,296,488,1.059986397,1.766643995,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9679008,9,15,109,188,24,0,12.11111111,9.829095132,34,0,12.53333333,14.54975045,30.68496276,2.47959295,420826.4348,1095075.702,3363965,1,6399439,799929.875,1483004.716,3405811,3,9678885,691348.9286,1352036.86,3363965,1,0,0,0,0,296,488,0.929847356,1.549745594,0,34,11.88,12.72242115,161.86,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
266,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,52631.57895,11278.19549,133.0,38.18376618,160,106,266,266.0,0.0,266,266,0,0.0,0.0,0,0,1,0,0,0,64,20,7518.796992,3759.398496,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
205,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,68292.68293,14634.14634,102.5,70.00357134,152,53,205,205.0,0.0,205,205,0,0.0,0.0,0,0,1,0,0,0,64,20,9756.097561,4878.04878,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
8779498,9,15,112,188,25,0,12.44444444,10.19940085,34,0,12.53333333,14.54975045,34.17051863,2.733641491,381717.3043,996702.036,3219469,3,5779659,722457.375,1350911.399,3262129,221,8779387,627099.0714,1231041.139,3219469,3,0,0,0,0,296,488,1.025115559,1.708525932,0,34,12.0,12.82250626,164.41666669999995,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
9098856,9,15,110,188,26,0,12.22222222,10.05954494,34,0,12.53333333,14.54975045,32.75137006,2.637694233,395602.4348,1031051.657,3237622,3,5987687,748460.875,1392687.742,3279607,3,9098800,649914.2857,1273207.055,3237622,3,0,0,0,0,296,488,0.989135337,1.648558896,0,34,11.92,12.78319209,163.41,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
